id,name,diameter,weight,red,green,blue
3783,orange,9.33,165.76,160,82,2
3784,orange,9.33,165.76,156,81,2
3785,orange,9.33,165.77,157,75,7
3786,orange,9.33,165.79,157,81,12
3787,orange,9.33,165.82,164,77,6
3788,orange,9.33,165.84,176,96,20
3789,orange,9.33,165.85,163,77,2
3790,orange,9.33,165.87,141,72,2
3791,orange,9.33,165.89,149,68,8
3792,orange,9.33,165.91,132,95,15
3793,orange,9.34,165.91,148,77,2
3794,orange,9.34,165.91,168,81,2
3795,orange,9.34,165.94,159,81,2
3796,orange,9.34,165.95,164,75,6
3797,orange,9.34,165.96,155,76,2
3798,orange,9.35,165.99,147,54,2
3799,orange,9.35,165.99,173,81,5
3800,orange,9.35,165.99,155,77,7
3801,orange,9.35,166,163,79,2
3802,orange,9.35,166.02,163,90,2
3803,orange,9.35,166.03,150,88,20
3804,orange,9.35,166.04,161,101,2
3805,orange,9.36,166.05,166,87,2
3806,orange,9.36,166.06,171,89,4
3807,orange,9.36,166.1,144,72,10
3808,orange,9.36,166.14,161,84,33
3809,orange,9.36,166.15,156,73,13
3810,orange,9.36,166.15,153,83,2
3811,orange,9.36,166.19,164,92,15
3812,orange,9.36,166.19,175,75,2
3813,orange,9.36,166.2,163,91,18
3814,orange,9.37,166.2,143,91,10
3815,orange,9.37,166.2,158,67,10
3816,orange,9.37,166.21,165,82,2
3817,orange,9.37,166.22,152,90,5
3818,orange,9.37,166.23,155,77,2
3819,orange,9.37,166.27,163,71,16
3820,orange,9.37,166.28,172,80,13
3821,orange,9.37,166.32,163,74,2
3822,orange,9.37,166.35,170,87,2
3823,orange,9.37,166.38,144,71,2
3824,orange,9.37,166.4,174,85,3
3825,orange,9.37,166.4,153,91,25
3826,orange,9.38,166.42,149,82,2
3827,orange,9.38,166.43,149,88,18
3828,orange,9.38,166.46,153,76,28
3829,orange,9.38,166.48,162,104,19
3830,orange,9.38,166.49,149,75,2
3831,orange,9.38,166.49,152,69,2
3832,orange,9.38,166.51,163,79,2
3833,orange,9.39,166.53,150,62,2
3834,orange,9.39,166.55,147,89,3
3835,orange,9.39,166.68,148,82,18
3836,orange,9.39,166.69,157,82,2
3837,orange,9.39,166.71,157,109,14
3838,orange,9.39,166.71,175,85,2
3839,orange,9.39,166.74,153,96,25
3840,orange,9.39,166.75,153,82,3
3841,orange,9.39,166.78,158,84,9
3842,orange,9.39,166.78,164,74,15
3843,orange,9.39,166.78,143,86,4
3844,orange,9.39,166.81,154,76,2
3845,orange,9.39,166.81,144,76,2
3846,orange,9.39,166.82,143,91,5
3847,orange,9.39,166.84,155,71,2
3848,orange,9.39,166.88,164,87,12
3849,orange,9.4,166.9,152,92,6
3850,orange,9.4,166.9,150,76,3
3851,orange,9.4,166.91,154,73,2
3852,orange,9.4,166.91,147,85,17
3853,orange,9.4,166.91,171,96,14
3854,orange,9.4,166.93,155,59,21
3855,orange,9.4,166.95,159,89,2
3856,orange,9.4,166.95,149,86,2
3857,orange,9.4,166.97,144,88,2
3858,orange,9.4,166.99,155,87,2
3859,orange,9.4,167,150,85,9
3860,orange,9.41,167.02,169,68,2
3861,orange,9.41,167.02,178,71,6
3862,orange,9.41,167.04,155,88,26
3863,orange,9.41,167.05,154,66,2
3864,orange,9.41,167.07,155,89,2
3865,orange,9.41,167.09,151,84,2
3866,orange,9.41,167.12,147,91,16
3867,orange,9.41,167.13,146,106,2
3868,orange,9.41,167.14,165,72,8
3869,orange,9.41,167.18,148,84,2
3870,orange,9.41,167.19,148,71,6
3871,orange,9.42,167.19,157,79,5
3872,orange,9.42,167.2,150,88,18
3873,orange,9.42,167.22,156,80,2
3874,orange,9.42,167.22,156,88,6
3875,orange,9.42,167.23,156,92,6
3876,orange,9.42,167.25,174,80,12
3877,orange,9.42,167.25,150,88,13
3878,orange,9.42,167.27,159,71,14
3879,orange,9.43,167.27,164,85,2
3880,orange,9.43,167.28,157,92,2
3881,orange,9.43,167.31,156,83,4
3882,orange,9.43,167.32,163,77,18
3883,orange,9.43,167.32,177,62,4
3884,orange,9.43,167.33,167,78,2
3885,orange,9.43,167.35,167,75,7
3886,orange,9.43,167.35,146,85,2
3887,orange,9.43,167.36,149,72,2
3888,orange,9.43,167.37,165,84,3
3889,orange,9.44,167.37,163,88,2
3890,orange,9.44,167.37,158,85,9
3891,orange,9.44,167.38,150,83,2
3892,orange,9.44,167.4,163,81,8
3893,orange,9.44,167.4,153,86,2
3894,orange,9.44,167.41,158,66,7
3895,orange,9.44,167.43,162,83,12
3896,orange,9.44,167.44,158,78,2
3897,orange,9.44,167.46,147,84,6
3898,orange,9.44,167.53,169,72,2
3899,orange,9.44,167.54,160,76,2
3900,orange,9.44,167.55,164,91,26
3901,orange,9.44,167.56,143,77,5
3902,orange,9.44,167.58,167,64,10
3903,orange,9.44,167.6,151,55,16
3904,orange,9.44,167.61,164,85,2
3905,orange,9.44,167.61,163,102,4
3906,orange,9.45,167.62,156,86,2
3907,orange,9.45,167.64,149,86,11
3908,orange,9.45,167.65,158,63,2
3909,orange,9.45,167.66,144,106,14
3910,orange,9.45,167.66,143,90,11
3911,orange,9.45,167.66,154,80,10
3912,orange,9.45,167.67,153,68,6
3913,orange,9.45,167.68,154,91,2
3914,orange,9.45,167.69,164,75,2
3915,orange,9.45,167.69,138,92,2
3916,orange,9.45,167.7,151,93,2
3917,orange,9.45,167.72,160,76,2
3918,orange,9.45,167.73,153,81,8
3919,orange,9.45,167.75,150,79,16
3920,orange,9.45,167.76,161,82,2
3921,orange,9.45,167.77,155,92,2
3922,orange,9.45,167.78,166,71,4
3923,orange,9.45,167.79,173,74,2
3924,orange,9.46,167.79,160,102,9
3925,orange,9.46,167.84,154,89,14
3926,orange,9.46,167.86,166,92,2
3927,orange,9.46,167.89,163,70,6
3928,orange,9.46,167.91,169,92,3
3929,orange,9.46,167.93,148,74,23
3930,orange,9.46,167.94,152,83,2
3931,orange,9.46,167.96,162,78,21
3932,orange,9.46,167.98,163,86,18
3933,orange,9.47,167.99,157,100,7
3934,orange,9.47,168,153,108,4
3935,orange,9.47,168.02,154,89,7
3936,orange,9.47,168.02,144,99,4
3937,orange,9.47,168.05,153,93,5
3938,orange,9.47,168.06,138,75,8
3939,orange,9.47,168.07,154,100,5
3940,orange,9.47,168.08,162,77,2
3941,orange,9.47,168.09,142,78,10
3942,orange,9.47,168.1,164,73,6
3943,orange,9.47,168.15,147,101,2
3944,orange,9.47,168.16,146,89,9
3945,orange,9.48,168.18,162,72,6
3946,orange,9.48,168.2,161,73,6
3947,orange,9.48,168.2,149,76,19
3948,orange,9.48,168.21,160,72,2
3949,orange,9.48,168.26,171,68,2
3950,orange,9.48,168.27,143,80,16
3951,orange,9.48,168.27,168,92,13
3952,orange,9.48,168.29,148,83,2
3953,orange,9.49,168.3,180,68,15
3954,orange,9.49,168.32,166,90,2
3955,orange,9.49,168.32,148,88,2
3956,orange,9.49,168.32,160,91,12
3957,orange,9.49,168.34,164,55,9
3958,orange,9.49,168.35,153,83,2
3959,orange,9.49,168.36,157,95,31
3960,orange,9.49,168.37,160,78,2
3961,orange,9.49,168.4,155,70,2
3962,orange,9.49,168.42,150,85,4
3963,orange,9.49,168.43,156,66,2
3964,orange,9.49,168.43,133,74,2
3965,orange,9.49,168.44,159,87,2
3966,orange,9.49,168.44,167,81,10
3967,orange,9.5,168.44,143,79,2
3968,orange,9.5,168.45,163,86,2
3969,orange,9.5,168.46,156,76,4
3970,orange,9.5,168.47,145,72,2
3971,orange,9.5,168.48,153,73,10
3972,orange,9.5,168.5,170,79,2
3973,orange,9.5,168.53,149,86,2
3974,orange,9.5,168.53,135,81,2
3975,orange,9.5,168.54,152,86,5
3976,orange,9.5,168.54,156,57,20
3977,orange,9.51,168.56,167,59,2
3978,orange,9.51,168.58,140,75,2
3979,orange,9.51,168.58,161,90,2
3980,orange,9.51,168.6,156,84,20
3981,orange,9.51,168.61,145,96,2
3982,orange,9.51,168.64,173,88,2
3983,orange,9.51,168.64,148,81,2
3984,orange,9.51,168.65,171,70,18
3985,orange,9.52,168.66,162,69,7
3986,orange,9.52,168.67,164,92,13
3987,orange,9.52,168.67,158,64,2
3988,orange,9.52,168.7,147,80,2
3989,orange,9.52,168.71,144,75,19
3990,orange,9.52,168.71,163,66,2
3991,orange,9.52,168.72,162,83,15
3992,orange,9.52,168.73,145,78,10
3993,orange,9.52,168.76,158,91,13
3994,orange,9.52,168.76,165,78,5
3995,orange,9.52,168.8,165,76,10
3996,orange,9.52,168.81,170,78,2
3997,orange,9.52,168.82,155,74,2
3998,orange,9.52,168.83,162,90,27
3999,orange,9.52,168.84,156,87,13
4000,orange,9.52,168.86,167,78,2
4001,orange,9.52,168.93,153,76,2
4002,orange,9.52,168.93,148,58,2
4003,orange,9.52,168.95,152,69,3
4004,orange,9.52,168.98,150,99,2
4005,orange,9.53,168.98,150,74,15
4006,orange,9.53,169,160,68,19
4007,orange,9.53,169.02,151,100,2
4008,orange,9.53,169.04,154,101,2
4009,orange,9.53,169.07,146,80,5
4010,orange,9.53,169.07,168,80,6
4011,orange,9.53,169.08,156,90,7
4012,orange,9.54,169.09,138,64,17
4013,orange,9.54,169.11,155,78,13
4014,orange,9.54,169.12,153,78,2
4015,orange,9.54,169.14,155,83,2
4016,orange,9.54,169.14,151,86,2
4017,orange,9.54,169.16,172,90,2
4018,orange,9.54,169.18,162,83,7
4019,orange,9.54,169.18,168,96,9
4020,orange,9.54,169.2,163,78,8
4021,orange,9.54,169.23,175,70,2
4022,orange,9.54,169.23,157,85,16
4023,orange,9.54,169.25,151,66,8
4024,orange,9.55,169.26,144,93,2
4025,orange,9.55,169.27,159,64,9
4026,orange,9.55,169.28,148,78,18
4027,orange,9.55,169.29,161,87,12
4028,orange,9.55,169.3,165,61,2
4029,orange,9.55,169.34,147,98,2
4030,orange,9.55,169.35,154,98,13
4031,orange,9.55,169.36,140,85,2
4032,orange,9.56,169.37,157,99,3
4033,orange,9.56,169.37,160,98,12
4034,orange,9.56,169.39,171,79,11
4035,orange,9.56,169.42,164,67,7
4036,orange,9.56,169.43,169,89,2
4037,orange,9.56,169.43,161,59,10
4038,orange,9.56,169.43,153,93,3
4039,orange,9.56,169.44,160,82,6
4040,orange,9.56,169.49,141,69,8
4041,orange,9.56,169.51,158,76,2
4042,orange,9.56,169.55,162,87,6
4043,orange,9.56,169.56,143,90,14
4044,orange,9.56,169.56,144,94,2
4045,orange,9.56,169.59,135,86,6
4046,orange,9.56,169.62,161,90,7
4047,orange,9.56,169.63,151,88,3
4048,orange,9.57,169.64,164,104,2
4049,orange,9.57,169.64,167,72,2
4050,orange,9.57,169.64,145,85,7
4051,orange,9.57,169.65,151,70,2
4052,orange,9.57,169.65,159,79,20
4053,orange,9.57,169.65,160,84,2
4054,orange,9.57,169.66,151,78,28
4055,orange,9.57,169.68,164,89,2
4056,orange,9.57,169.7,156,60,3
4057,orange,9.57,169.73,154,89,5
4058,orange,9.58,169.74,158,84,2
4059,orange,9.58,169.75,134,76,2
4060,orange,9.58,169.75,156,83,14
4061,orange,9.58,169.76,184,78,2
4062,orange,9.58,169.79,136,83,3
4063,orange,9.58,169.8,145,79,4
4064,orange,9.58,169.8,140,101,2
4065,orange,9.58,169.81,171,85,2
4066,orange,9.58,169.82,147,93,2
4067,orange,9.58,169.83,152,90,7
4068,orange,9.58,169.85,159,89,2
4069,orange,9.59,169.85,169,70,4
4070,orange,9.59,169.87,169,90,2
4071,orange,9.59,169.88,139,75,2
4072,orange,9.59,169.89,156,85,7
4073,orange,9.59,169.91,145,94,10
4074,orange,9.59,169.91,166,78,18
4075,orange,9.59,169.95,162,79,2
4076,orange,9.59,169.95,174,70,2
4077,orange,9.59,169.97,170,77,33
4078,orange,9.59,169.98,154,69,13
4079,orange,9.6,169.98,159,90,2
4080,orange,9.6,169.98,155,72,6
4081,orange,9.6,169.99,145,79,2
4082,orange,9.6,170,161,84,13
4083,orange,9.6,170.02,145,79,3
4084,orange,9.6,170.02,149,73,2
4085,orange,9.6,170.03,144,80,5
4086,orange,9.6,170.04,165,96,2
4087,orange,9.6,170.07,133,69,10
4088,orange,9.6,170.09,153,75,12
4089,orange,9.6,170.1,143,88,14
4090,orange,9.61,170.11,152,92,21
4091,orange,9.61,170.12,142,62,9
4092,orange,9.61,170.13,143,85,5
4093,orange,9.61,170.14,139,78,3
4094,orange,9.61,170.14,180,95,17
4095,orange,9.61,170.16,162,78,6
4096,orange,9.61,170.2,186,80,10
4097,orange,9.61,170.21,136,82,5
4098,orange,9.61,170.22,152,82,6
4099,orange,9.62,170.22,151,81,10
4100,orange,9.62,170.22,156,83,12
4101,orange,9.62,170.25,160,84,8
4102,orange,9.62,170.28,159,87,11
4103,orange,9.62,170.31,150,79,2
4104,orange,9.62,170.32,165,82,7
4105,orange,9.62,170.33,148,80,8
4106,orange,9.62,170.37,155,82,2
4107,orange,9.62,170.37,148,68,2
4108,orange,9.62,170.39,158,90,2
4109,orange,9.62,170.39,158,106,2
4110,orange,9.62,170.4,155,96,8
4111,orange,9.62,170.42,159,66,2
4112,orange,9.63,170.44,163,85,6
4113,orange,9.63,170.44,154,90,23
4114,orange,9.63,170.44,158,83,6
4115,orange,9.63,170.45,153,84,2
4116,orange,9.63,170.47,152,101,3
4117,orange,9.63,170.49,159,84,10
4118,orange,9.63,170.49,153,73,2
4119,orange,9.63,170.51,152,81,2
4120,orange,9.63,170.51,174,83,12
4121,orange,9.63,170.53,146,83,2
4122,orange,9.63,170.54,169,82,5
4123,orange,9.63,170.58,142,76,7
4124,orange,9.63,170.6,140,76,2
4125,orange,9.63,170.61,140,72,2
4126,orange,9.64,170.65,156,80,2
4127,orange,9.64,170.66,151,84,9
4128,orange,9.64,170.68,165,65,7
4129,orange,9.64,170.69,152,76,2
4130,orange,9.64,170.7,168,89,6
4131,orange,9.64,170.74,166,83,2
4132,orange,9.64,170.75,147,85,4
4133,orange,9.64,170.76,134,82,2
4134,orange,9.64,170.76,146,101,2
4135,orange,9.64,170.76,155,94,2
4136,orange,9.64,170.77,145,79,3
4137,orange,9.64,170.8,177,90,19
4138,orange,9.64,170.8,161,76,13
4139,orange,9.65,170.83,155,92,2
4140,orange,9.65,170.87,160,83,4
4141,orange,9.65,170.88,165,96,2
4142,orange,9.65,170.9,161,70,9
4143,orange,9.65,170.9,171,78,11
4144,orange,9.65,170.97,174,103,5
4145,orange,9.65,170.98,151,84,5
4146,orange,9.65,171.01,148,87,2
4147,orange,9.65,171.01,154,85,14
4148,orange,9.65,171.02,147,83,2
4149,orange,9.65,171.03,172,92,14
4150,orange,9.65,171.03,142,81,20
4151,orange,9.66,171.04,145,94,2
4152,orange,9.66,171.04,159,91,2
4153,orange,9.66,171.05,153,73,11
4154,orange,9.66,171.06,150,74,2
4155,orange,9.66,171.09,164,89,2
4156,orange,9.66,171.12,147,80,2
4157,orange,9.66,171.13,162,86,2
4158,orange,9.66,171.14,158,84,2
4159,orange,9.66,171.15,149,98,4
4160,orange,9.66,171.15,149,77,2
4161,orange,9.66,171.16,152,86,2
4162,orange,9.67,171.16,149,71,4
4163,orange,9.67,171.17,160,91,2
4164,orange,9.67,171.18,155,70,6
4165,orange,9.67,171.2,172,95,2
4166,orange,9.67,171.21,154,83,13
4167,orange,9.67,171.21,148,88,2
4168,orange,9.67,171.22,147,91,5
4169,orange,9.67,171.24,161,88,15
4170,orange,9.68,171.24,147,98,2
4171,orange,9.68,171.27,156,78,2
4172,orange,9.68,171.3,175,76,2
4173,orange,9.68,171.3,161,83,2
4174,orange,9.68,171.34,156,83,5
4175,orange,9.68,171.35,157,84,2
4176,orange,9.68,171.36,158,88,9
4177,orange,9.68,171.36,155,78,2
4178,orange,9.68,171.36,182,69,2
4179,orange,9.68,171.38,165,94,2
4180,orange,9.68,171.39,159,86,2
4181,orange,9.69,171.41,151,94,13
4182,orange,9.69,171.42,146,94,6
4183,orange,9.69,171.43,161,96,6
4184,orange,9.69,171.43,166,66,3
4185,orange,9.69,171.47,157,64,2
4186,orange,9.69,171.5,159,83,2
4187,orange,9.69,171.54,151,80,8
4188,orange,9.69,171.54,155,87,6
4189,orange,9.69,171.57,165,97,2
4190,orange,9.69,171.59,139,57,2
4191,orange,9.7,171.63,152,85,2
4192,orange,9.7,171.63,145,84,26
4193,orange,9.7,171.65,149,82,3
4194,orange,9.7,171.66,162,84,19
4195,orange,9.7,171.67,145,89,33
4196,orange,9.7,171.68,149,75,12
4197,orange,9.7,171.71,146,91,2
4198,orange,9.7,171.74,158,79,2
4199,orange,9.7,171.79,160,78,2
4200,orange,9.7,171.79,157,89,3
4201,orange,9.7,171.81,154,57,15
4202,orange,9.7,171.81,165,80,2
4203,orange,9.7,171.84,164,88,16
4204,orange,9.7,171.85,164,76,5
4205,orange,9.7,171.88,143,82,2
4206,orange,9.71,171.88,162,82,18
4207,orange,9.71,171.89,152,71,24
4208,orange,9.71,171.89,138,52,2
4209,orange,9.71,171.9,152,79,2
4210,orange,9.71,171.94,157,95,5
4211,orange,9.71,171.96,156,96,2
4212,orange,9.71,171.97,156,91,12
4213,orange,9.71,172,146,70,2
4214,orange,9.71,172.05,152,71,19
4215,orange,9.71,172.06,127,91,23
4216,orange,9.72,172.07,163,81,4
4217,orange,9.72,172.07,160,64,2
4218,orange,9.72,172.08,160,70,7
4219,orange,9.72,172.1,157,68,6
4220,orange,9.72,172.11,161,69,2
4221,orange,9.72,172.15,155,78,23
4222,orange,9.72,172.15,164,87,20
4223,orange,9.73,172.17,181,68,2
4224,orange,9.73,172.17,152,65,20
4225,orange,9.73,172.24,165,68,2
4226,orange,9.73,172.25,139,78,5
4227,orange,9.73,172.25,156,85,3
4228,orange,9.73,172.27,159,90,12
4229,orange,9.73,172.28,148,82,2
4230,orange,9.73,172.28,162,92,18
4231,orange,9.74,172.29,140,87,2
4232,orange,9.74,172.3,155,71,2
4233,orange,9.74,172.31,152,90,2
4234,orange,9.74,172.32,147,69,13
4235,orange,9.74,172.34,162,91,11
4236,orange,9.75,172.36,170,85,2
4237,orange,9.75,172.37,152,74,2
4238,orange,9.75,172.38,143,91,2
4239,orange,9.76,172.39,168,88,8
4240,orange,9.76,172.39,170,96,25
4241,orange,9.76,172.4,171,74,21
4242,orange,9.76,172.46,153,106,2
4243,orange,9.76,172.49,146,71,2
4244,orange,9.76,172.49,158,87,2
4245,orange,9.76,172.5,157,68,2
4246,orange,9.76,172.52,163,102,2
4247,orange,9.76,172.53,149,86,5
4248,orange,9.76,172.54,171,87,7
4249,orange,9.76,172.55,164,71,2
4250,orange,9.76,172.56,168,84,2
4251,orange,9.76,172.57,154,97,2
4252,orange,9.76,172.66,144,73,2
4253,orange,9.76,172.68,159,79,12
4254,orange,9.77,172.68,169,68,14
4255,orange,9.77,172.68,172,77,14
4256,orange,9.77,172.72,157,71,20
4257,orange,9.77,172.74,161,78,10
4258,orange,9.77,172.74,168,76,8
4259,orange,9.77,172.81,159,76,16
4260,orange,9.77,172.82,152,105,21
4261,orange,9.77,172.88,149,82,9
4262,orange,9.77,172.88,160,84,2
4263,orange,9.77,172.89,171,88,7
4264,orange,9.77,172.92,164,73,15
4265,orange,9.78,172.92,138,81,19
4266,orange,9.78,172.94,141,72,2
4267,orange,9.78,172.96,156,76,24
4268,orange,9.78,172.97,167,86,11
4269,orange,9.78,172.97,161,87,24
4270,orange,9.78,172.98,168,84,2
4271,orange,9.78,173.03,157,103,2
4272,orange,9.78,173.05,147,76,2
4273,orange,9.78,173.06,145,70,10
4274,orange,9.78,173.07,156,83,16
4275,orange,9.78,173.09,162,82,2
4276,orange,9.78,173.12,156,88,20
4277,orange,9.78,173.2,154,81,2
4278,orange,9.78,173.21,157,73,13
4279,orange,9.79,173.24,140,95,16
4280,orange,9.79,173.24,162,71,18
4281,orange,9.79,173.25,161,79,2
4282,orange,9.79,173.25,164,89,8
4283,orange,9.79,173.25,158,81,2
4284,orange,9.79,173.26,174,79,8
4285,orange,9.8,173.26,153,100,3
4286,orange,9.8,173.28,158,88,2
4287,orange,9.8,173.29,150,75,3
4288,orange,9.8,173.31,148,80,2
4289,orange,9.8,173.32,172,86,2
4290,orange,9.8,173.32,155,79,3
4291,orange,9.81,173.33,151,72,10
4292,orange,9.81,173.34,147,87,16
4293,orange,9.81,173.37,160,92,9
4294,orange,9.81,173.39,158,80,2
4295,orange,9.81,173.4,160,77,2
4296,orange,9.81,173.41,159,97,2
4297,orange,9.81,173.41,144,78,2
4298,orange,9.81,173.45,158,84,2
4299,orange,9.81,173.47,163,68,2
4300,orange,9.82,173.49,149,101,2
4301,orange,9.82,173.49,154,83,2
4302,orange,9.82,173.5,159,78,4
4303,orange,9.82,173.52,153,93,2
4304,orange,9.82,173.53,147,74,2
4305,orange,9.82,173.56,149,88,10
4306,orange,9.82,173.6,160,83,2
4307,orange,9.83,173.6,160,66,2
4308,orange,9.83,173.62,160,76,14
4309,orange,9.83,173.63,174,79,7
4310,orange,9.83,173.65,143,75,2
4311,orange,9.83,173.66,165,92,2
4312,orange,9.83,173.69,167,93,4
4313,orange,9.83,173.71,157,82,2
4314,orange,9.84,173.76,162,75,5
4315,orange,9.84,173.77,149,79,2
4316,orange,9.84,173.78,151,88,2
4317,orange,9.84,173.8,159,75,5
4318,orange,9.84,173.82,176,82,2
4319,orange,9.84,173.84,172,87,2
4320,orange,9.84,173.84,170,91,17
4321,orange,9.84,173.86,149,90,5
4322,orange,9.84,173.86,159,111,18
4323,orange,9.84,173.89,150,84,16
4324,orange,9.85,173.89,158,82,5
4325,orange,9.85,173.89,138,83,2
4326,orange,9.85,173.91,149,79,20
4327,orange,9.85,173.92,155,78,2
4328,orange,9.85,173.94,170,56,8
4329,orange,9.85,173.95,150,74,2
4330,orange,9.85,173.96,136,87,2
4331,orange,9.86,173.96,159,87,10
4332,orange,9.86,173.99,154,89,2
4333,orange,9.86,174.03,162,63,2
4334,orange,9.86,174.03,158,93,5
4335,orange,9.86,174.04,161,82,17
4336,orange,9.87,174.05,146,95,2
4337,orange,9.87,174.07,168,71,12
4338,orange,9.87,174.07,159,64,27
4339,orange,9.87,174.08,141,73,3
4340,orange,9.87,174.13,154,85,3
4341,orange,9.88,174.13,155,86,9
4342,orange,9.88,174.15,157,85,2
4343,orange,9.88,174.17,164,89,2
4344,orange,9.88,174.17,168,84,2
4345,orange,9.88,174.21,141,90,10
4346,orange,9.88,174.22,139,100,15
4347,orange,9.88,174.25,153,75,3
4348,orange,9.88,174.26,149,92,14
4349,orange,9.88,174.27,146,80,5
4350,orange,9.89,174.28,148,82,24
4351,orange,9.89,174.29,127,94,13
4352,orange,9.89,174.29,139,88,7
4353,orange,9.89,174.35,160,91,20
4354,orange,9.89,174.36,152,86,2
4355,orange,9.89,174.38,170,79,3
4356,orange,9.89,174.43,144,85,2
4357,orange,9.89,174.44,180,64,7
4358,orange,9.89,174.47,153,80,2
4359,orange,9.89,174.47,145,78,7
4360,orange,9.89,174.48,178,71,23
4361,orange,9.89,174.51,168,94,2
4362,orange,9.89,174.55,165,88,2
4363,orange,9.89,174.58,144,89,22
4364,orange,9.89,174.6,160,80,2
4365,orange,9.89,174.71,163,58,2
4366,orange,9.89,174.74,149,80,16
4367,orange,9.9,174.77,141,94,2
4368,orange,9.9,174.78,154,93,12
4369,orange,9.9,174.82,159,83,10
4370,orange,9.9,174.82,165,91,4
4371,orange,9.9,174.89,158,69,2
4372,orange,9.9,174.89,137,71,20
4373,orange,9.9,174.9,155,73,2
4374,orange,9.91,174.9,169,85,2
4375,orange,9.91,174.94,153,90,28
4376,orange,9.91,174.95,152,75,37
4377,orange,9.91,174.97,162,101,10
4378,orange,9.91,174.98,140,72,11
4379,orange,9.91,174.99,161,83,5
4380,orange,9.91,175,156,98,2
4381,orange,9.92,175,161,93,3
4382,orange,9.92,175.02,162,97,2
4383,orange,9.92,175.04,155,77,2
4384,orange,9.92,175.04,162,77,6
4385,orange,9.93,175.05,149,74,2
4386,orange,9.93,175.09,161,86,19
4387,orange,9.93,175.1,147,79,26
4388,orange,9.93,175.11,161,93,2
4389,orange,9.93,175.14,155,62,2
4390,orange,9.93,175.17,163,62,9
4391,orange,9.93,175.21,159,75,24
4392,orange,9.93,175.22,162,93,2
4393,orange,9.93,175.25,159,87,5
4394,orange,9.93,175.26,135,74,2
4395,orange,9.93,175.27,143,87,2
4396,orange,9.93,175.28,147,100,7
4397,orange,9.93,175.31,153,77,2
4398,orange,9.93,175.33,160,86,2
4399,orange,9.93,175.35,165,79,19
4400,orange,9.94,175.36,151,84,2
4401,orange,9.94,175.37,141,77,19
4402,orange,9.94,175.38,150,79,3
